driver_id,timestamp,hour,is_peak,is_weekend,ride_type,distance,traffic,fuel_price,surge,revenue,profit
DRV_0031,2026-01-20T03:17:30.751970,3,0,0,local,33.29,7.2,100.53,1.4,580.3,47.09
DRV_0031,2026-05-09T16:53:30.751970,16,0,1,outstation,34.34,9.6,111.98,1.2,562.44,-91.47
DRV_0042,2026-02-28T17:05:30.751970,17,1,1,peak_city,18.91,3.1,103.31,1.2,340.27,77.75
DRV_0010,2025-12-19T16:08:30.751970,16,0,0,airport,58.33,7.5,98.74,1.0,914.97,1.17
DRV_0033,2026-05-29T20:24:30.751970,20,1,0,local,31.97,2.9,103.41,2.7,1076.47,702.46
DRV_0044,2026-05-04T16:01:30.751970,16,0,0,peak_city,33.38,9.3,113.3,1.3,540.22,-66.11
DRV_0037,2026-02-17T22:41:30.751970,22,0,0,outstation,19.73,5.1,94.66,1.3,327.35,47.74
DRV_0028,2026-02-06T06:41:30.751970,6,0,0,local,13.46,5.3,112.19,1.3,229.53,34.64
DRV_0009,2026-05-05T08:21:30.751970,8,1,0,peak_city,41.53,4.1,104.29,1.9,975.36,417.61
DRV_0015,2026-04-21T03:47:30.751970,3,0,0,airport,30.61,3.7,98.15,1.5,773.51,389.6
DRV_0045,2026-03-06T10:34:30.751970,10,0,0,airport,12.6,3.8,102.75,1.4,432.62,299.59
DRV_0025,2026-02-15T01:06:30.751970,1,0,1,peak_city,51.67,3.8,99.82,1.2,812.04,139.78
DRV_0042,2026-05-03T14:35:30.751970,14,0,1,outstation,50.31,1.4,97.71,1.3,854.27,228.03
DRV_0007,2026-02-26T10:09:30.751970,10,0,0,airport,33.32,2.8,100.77,1.3,739.25,362.58
DRV_0002,2026-05-26T04:48:30.751970,4,0,0,outstation,54.27,3.3,111.7,1.3,866.1,131.39
DRV_0005,2026-04-14T07:16:30.751970,7,1,0,airport,16.93,4.4,98.9,1.7,570.87,363.82
DRV_0013,2026-04-20T21:26:30.751970,21,0,0,outstation,20.46,6.6,94.11,1.4,364.73,71.97
DRV_0016,2026-01-24T09:46:30.751970,9,1,1,airport,51.46,3.2,90.44,2.2,1641.5,1055.16
DRV_0037,2026-04-07T13:50:30.751970,13,0,0,airport,28.56,6.1,112.48,1.5,736.56,332.71
DRV_0006,2026-02-11T15:23:30.751970,15,0,0,outstation,6.86,2.4,108.33,1.2,116.8,42.1
DRV_0026,2026-03-27T16:04:30.751970,16,0,0,outstation,27.87,3.8,105.18,1.1,384.33,-4.61
DRV_0047,2026-02-06T10:06:30.751970,10,0,0,peak_city,5.7,4.0,95.78,1.4,116.79,53.46
DRV_0022,2026-03-15T11:42:30.751970,11,0,1,airport,5.19,2.6,103.72,1.2,342.7,267.86
DRV_0033,2026-03-01T16:54:30.751970,16,0,1,airport,17.46,4.1,106.23,1.4,564.33,286.22
DRV_0031,2026-05-07T15:49:30.751970,15,0,0,peak_city,12.68,8.6,93.04,1.1,183.87,-24.74
DRV_0010,2026-01-15T15:08:30.751970,15,0,0,local,6.5,9.6,111.97,1.4,130.28,20.44
DRV_0046,2025-12-22T02:21:30.751970,2,0,0,airport,56.14,3.0,110.91,1.3,1095.31,360.78
DRV_0050,2026-04-16T09:35:30.751970,9,1,0,local,22.1,8.0,96.56,1.7,476.27,134.95
DRV_0029,2026-05-03T23:53:30.751970,23,0,1,outstation,8.26,9.4,97.28,1.3,198.33,58.68
DRV_0040,2026-05-12T06:08:30.751970,6,0,0,outstation,21.43,8.0,111.39,1.2,326.63,-35.74
DRV_0016,2026-02-24T14:29:30.751970,14,0,0,peak_city,23.93,7.7,112.82,1.4,423.09,33.88
DRV_0010,2026-04-21T20:48:30.751970,20,1,0,airport,24.48,6.2,110.79,1.4,632.26,259.98
DRV_0001,2026-01-19T19:55:30.751970,19,1,0,airport,47.5,6.4,112.33,1.3,960.52,260.67
DRV_0032,2026-05-09T06:51:30.751970,6,0,1,airport,3.12,2.0,114.76,1.1,307.62,261.19
DRV_0019,2026-05-21T02:06:30.751970,2,0,0,local,58.58,2.6,99.03,1.4,1005.17,305.74
DRV_0023,2026-05-04T14:09:30.751970,14,0,0,outstation,32.73,8.6,95.87,1.2,489.37,-16.28
DRV_0017,2026-05-23T14:15:30.751970,14,0,1,peak_city,11.02,6.4,96.26,1.2,226.63,61.38
DRV_0042,2026-02-13T07:38:30.751970,7,1,0,peak_city,7.33,7.2,100.72,2.7,278.07,166.2
DRV_0003,2026-05-10T12:50:30.751970,12,0,1,peak_city,42.29,1.1,105.42,1.0,572.49,98.52
DRV_0040,2026-03-13T07:01:30.751970,7,1,0,peak_city,15.76,4.9,111.4,1.3,265.42,48.43
DRV_0033,2025-12-22T11:58:30.751970,11,0,0,outstation,17.4,5.0,107.81,1.2,268.58,53.77
DRV_0044,2026-01-06T06:03:30.751970,6,0,0,airport,15.11,6.9,94.11,1.0,396.29,159.68
DRV_0044,2026-02-28T23:58:30.751970,23,0,1,outstation,9.02,9.4,103.79,1.4,222.52,75.77
DRV_0048,2026-06-03T20:45:30.751970,20,1,0,airport,30.71,9.5,108.69,2.5,1158.72,541.65
DRV_0010,2026-04-12T17:34:30.751970,17,1,1,airport,4.69,5.9,101.67,2.9,456.66,372.6
DRV_0037,2026-05-19T07:02:30.751970,7,1,0,local,25.86,3.2,93.23,2.7,878.3,547.12
DRV_0030,2026-03-04T14:12:30.751970,14,0,0,peak_city,34.38,8.8,110.78,1.1,470.32,-157.91
DRV_0030,2025-12-25T14:04:30.751970,14,0,0,peak_city,55.08,4.6,99.84,1.2,811.22,83.44
DRV_0007,2025-12-31T22:29:30.751970,22,0,0,peak_city,28.72,3.3,99.37,1.4,503.47,133.18
DRV_0026,2026-05-24T10:40:30.751970,10,0,1,airport,29.2,8.9,91.32,1.4,761.61,292.33
DRV_0005,2026-02-24T10:01:30.751970,10,0,0,outstation,14.71,7.1,104.56,1.3,249.02,33.27
DRV_0014,2026-03-25T05:48:30.751970,5,0,0,peak_city,49.05,2.9,110.07,1.2,724.39,39.27
DRV_0018,2025-12-16T16:56:30.751970,16,0,0,airport,12.96,7.8,92.27,1.3,421.63,219.47
DRV_0031,2026-02-18T14:52:30.751970,14,0,0,local,36.86,6.0,100.12,1.2,548.82,16.31
DRV_0037,2026-05-07T20:13:30.751970,20,1,0,outstation,15.15,5.1,113.83,2.7,531.45,313.4
DRV_0004,2026-06-05T20:37:30.751970,20,1,0,peak_city,33.19,8.0,97.87,2.0,826.67,312.91
DRV_0004,2026-03-14T02:56:30.751970,2,0,1,local,58.18,7.0,93.84,1.1,834.51,-2.34
DRV_0018,2026-04-21T15:38:30.751970,15,0,0,peak_city,19.13,1.2,113.6,1.1,269.04,11.53
DRV_0010,2026-04-10T20:15:30.751970,20,1,0,airport,2.55,3.1,95.88,1.8,282.17,205.06
DRV_0020,2026-05-28T08:01:30.751970,8,1,0,airport,34.19,3.2,91.3,2.9,1433.33,1001.97
DRV_0043,2026-02-19T02:53:30.751970,2,0,0,local,12.83,2.8,101.81,1.2,202.73,72.54
DRV_0006,2026-04-09T10:33:30.751970,10,0,0,airport,15.25,4.8,103.93,1.4,477.17,249.55
DRV_0011,2026-02-25T05:38:30.751970,5,0,0,outstation,20.91,2.2,102.23,1.4,372.32,111.39
DRV_0031,2026-04-25T05:00:30.751970,5,0,1,peak_city,3.03,1.3,102.07,1.1,106.52,51.36
DRV_0045,2026-01-27T17:36:30.751970,17,1,0,local,51.02,6.4,101.35,1.8,1128.95,375.1
DRV_0001,2026-02-23T04:28:30.751970,4,0,0,peak_city,53.78,10.0,94.54,1.1,726.42,-299.05
DRV_0047,2026-01-21T21:14:30.751970,21,0,0,airport,10.33,6.9,106.54,1.4,394.5,229.53
DRV_0021,2025-12-25T21:47:30.751970,21,0,0,local,37.55,7.2,102.82,1.2,558.66,14.67
DRV_0001,2025-12-25T16:39:30.751970,16,0,0,outstation,39.42,6.0,106.1,1.3,634.38,78.35
DRV_0032,2026-05-07T01:27:30.751970,1,0,0,local,32.15,7.1,101.24,1.1,440.81,-20.14
DRV_0017,2026-03-25T12:36:30.751970,12,0,0,peak_city,2.08,6.0,104.77,1.5,59.98,4.9
DRV_0009,2026-01-31T17:26:30.751970,17,1,1,peak_city,13.7,1.6,109.32,1.5,319.18,114.19
DRV_0003,2026-01-03T01:46:30.751970,1,0,1,airport,37.32,7.2,101.78,1.4,897.92,293.33
DRV_0045,2026-04-19T17:14:30.751970,17,1,1,peak_city,53.97,8.8,94.1,1.1,778.89,-130.4
DRV_0014,2026-01-26T10:48:30.751970,10,0,0,peak_city,7.22,3.6,114.31,1.3,132.12,50.47
DRV_0024,2026-03-17T10:14:30.751970,10,0,0,airport,28.28,3.8,113.53,1.4,696.14,301.88
DRV_0033,2026-03-13T16:07:30.751970,16,0,0,outstation,50.93,5.6,109.74,1.1,688.81,-44.21
DRV_0027,2026-05-13T17:55:30.751970,17,1,0,peak_city,18.88,8.1,102.26,1.1,265.66,-42.56
DRV_0034,2026-03-01T05:04:30.751970,5,0,1,peak_city,46.26,2.5,105.79,1.0,620.06,32.51
DRV_0030,2026-03-21T12:27:30.751970,12,0,1,local,15.13,2.2,113.65,1.4,325.27,132.05
DRV_0035,2026-02-25T05:15:30.751970,5,0,0,local,45.02,5.5,101.87,1.1,610.72,-46.64
DRV_0041,2026-02-23T04:08:30.751970,4,0,0,peak_city,58.67,8.2,100.32,1.1,791.0,-156.31
DRV_0006,2026-04-02T17:47:30.751970,17,1,0,airport,47.55,2.1,94.73,1.4,1019.83,489.07
DRV_0040,2026-05-19T13:45:30.751970,13,0,0,airport,20.23,1.8,101.61,1.4,560.87,321.64
DRV_0041,2026-03-01T12:55:30.751970,12,0,1,airport,14.86,3.0,113.68,1.5,539.92,330.3
DRV_0043,2026-02-20T23:49:30.751970,23,0,0,airport,21.73,3.9,113.91,1.4,586.12,274.71
DRV_0050,2026-04-01T03:13:30.751970,3,0,0,local,43.99,2.7,112.74,1.4,760.07,172.47
DRV_0013,2026-02-17T23:02:30.751970,23,0,0,airport,40.1,6.9,92.37,1.2,795.38,215.81
DRV_0027,2026-02-14T13:04:30.751970,13,0,1,peak_city,59.58,7.1,108.25,1.1,853.0,-81.63
DRV_0001,2025-12-30T17:36:30.751970,17,1,0,peak_city,16.44,3.1,94.82,2.1,445.69,237.97
DRV_0018,2026-03-11T08:54:30.751970,8,1,0,outstation,21.03,8.4,94.6,1.9,507.98,167.59
DRV_0044,2025-12-28T08:07:30.751970,8,1,1,peak_city,5.24,9.8,109.76,2.0,205.73,96.2
DRV_0003,2026-04-14T15:29:30.751970,15,0,0,peak_city,7.02,6.3,108.97,1.1,109.19,29.93
DRV_0034,2026-06-11T16:17:30.751970,16,0,0,outstation,46.56,8.2,111.98,1.5,860.55,68.92
DRV_0037,2026-01-12T06:05:30.751970,6,0,0,local,25.52,6.1,109.77,1.3,417.62,11.26
DRV_0013,2026-02-24T08:51:30.751970,8,1,0,peak_city,17.21,3.0,107.73,1.2,265.89,24.68
DRV_0037,2026-01-07T20:01:30.751970,20,1,0,airport,45.01,7.2,96.27,1.5,1032.74,386.07
DRV_0047,2026-02-25T11:46:30.751970,11,0,0,peak_city,52.84,8.7,114.12,1.3,843.74,-88.33
DRV_0034,2026-05-01T03:29:30.751970,3,0,0,outstation,54.7,8.3,112.37,1.0,671.42,-270.88
DRV_0046,2026-05-05T03:12:30.751970,3,0,0,airport,48.29,2.1,99.9,1.1,853.99,278.8
DRV_0049,2026-05-13T00:19:30.751970,0,0,0,peak_city,18.92,2.1,110.14,1.0,241.99,-18.62
DRV_0021,2026-01-05T07:33:30.751970,7,1,0,local,36.16,3.3,96.47,2.0,897.94,440.47
DRV_0028,2026-04-23T14:21:30.751970,14,0,0,airport,39.86,2.1,94.39,1.1,742.6,273.17
DRV_0002,2026-06-11T19:37:30.751970,19,1,0,local,36.74,3.2,102.26,1.1,501.49,42.08
DRV_0037,2026-01-06T17:52:30.751970,17,1,0,airport,4.02,5.2,99.97,1.3,282.13,260.04
DRV_0030,2026-03-09T15:39:30.751970,15,0,0,local,57.85,8.5,101.59,1.4,992.92,-5.1
DRV_0012,2026-01-02T19:37:30.751970,19,1,0,outstation,9.43,5.6,96.98,1.3,166.64,16.94
DRV_0020,2026-04-13T19:29:30.751970,19,1,0,local,42.54,5.1,103.28,1.3,683.14,94.04
DRV_0047,2026-04-25T22:33:30.751970,22,0,1,local,10.11,6.3,114.63,1.0,186.28,45.39
DRV_0018,2026-03-10T07:44:30.751970,7,1,0,airport,6.19,8.9,103.11,1.8,360.74,244.53
DRV_0041,2026-05-24T11:46:30.751970,11,0,1,airport,19.96,3.7,97.65,1.4,606.35,373.05
DRV_0039,2026-01-17T13:19:30.751970,13,0,1,peak_city,48.33,3.3,105.45,1.2,763.92,161.58
DRV_0017,2026-05-14T13:17:30.751970,13,0,0,outstation,47.38,3.8,106.08,1.4,817.01,177.16
DRV_0024,2026-04-29T14:22:30.751970,14,0,0,peak_city,31.93,4.1,106.81,1.5,597.26,165.34
DRV_0002,2026-04-22T04:20:30.751970,4,0,0,peak_city,30.17,5.2,106.36,1.1,414.68,-2.17
DRV_0014,2026-03-01T13:55:30.751970,13,0,1,airport,40.86,1.1,95.12,1.3,906.86,435.07
DRV_0041,2025-12-21T03:02:30.751970,3,0,1,outstation,46.34,8.6,97.3,1.5,906.53,173.9
DRV_0001,2026-02-19T11:15:30.751970,11,0,0,outstation,36.61,2.1,114.08,1.1,499.76,31.56
DRV_0008,2026-04-29T18:50:30.751970,18,1,0,airport,16.78,8.3,105.46,2.7,784.27,455.19
DRV_0011,2026-03-19T04:56:30.751970,4,0,0,airport,55.47,1.3,111.4,1.1,948.66,254.95
DRV_0013,2026-01-31T17:10:30.751970,17,1,1,airport,51.23,2.3,104.51,2.8,2013.22,1407.52
DRV_0034,2026-01-10T15:52:30.751970,15,0,1,airport,48.67,7.6,113.13,1.2,968.86,163.11
DRV_0008,2026-02-03T12:13:30.751970,12,0,0,outstation,12.04,1.4,96.16,1.1,175.44,9.13
DRV_0015,2026-04-20T16:06:30.751970,16,0,0,local,4.26,1.3,110.79,1.3,85.93,37.22
DRV_0018,2026-05-23T16:42:30.751970,16,0,1,local,22.77,9.0,91.75,1.5,482.34,71.76
DRV_0023,2026-04-05T01:14:30.751970,1,0,1,airport,41.39,7.9,100.73,1.4,966.28,315.61
DRV_0048,2026-01-23T20:08:30.751970,20,1,0,peak_city,10.74,3.5,92.34,1.4,201.47,74.79
DRV_0013,2026-02-08T02:54:30.751970,2,0,1,peak_city,6.53,4.8,103.31,1.4,180.71,89.33
DRV_0026,2026-04-11T11:14:30.751970,11,0,1,outstation,59.87,7.8,114.27,1.4,1076.76,71.77
DRV_0011,2026-05-18T21:36:30.751970,21,0,0,outstation,39.5,4.2,96.83,1.3,635.74,115.6
DRV_0029,2026-04-22T16:55:30.751970,16,0,0,peak_city,56.14,1.3,109.23,1.4,964.2,266.79
DRV_0021,2026-02-25T20:39:30.751970,20,1,0,outstation,13.85,5.9,109.13,2.8,507.28,336.04
DRV_0028,2026-01-06T12:48:30.751970,12,0,0,peak_city,47.8,2.8,104.99,1.2,706.37,81.68
DRV_0041,2026-04-23T22:04:30.751970,22,0,0,outstation,57.68,4.4,90.24,1.1,777.83,38.18
DRV_0033,2026-05-29T02:16:30.751970,2,0,0,airport,8.92,1.9,91.94,1.3,358.64,245.79
DRV_0039,2026-04-10T22:00:30.751970,22,0,0,outstation,52.0,4.8,112.89,1.2,766.76,4.72
DRV_0002,2025-12-31T00:04:30.751970,0,0,0,peak_city,25.13,7.8,91.83,1.0,316.59,-69.2
DRV_0028,2026-05-16T10:35:30.751970,10,0,1,outstation,47.84,9.2,99.71,1.3,815.87,4.05
DRV_0014,2026-04-28T05:11:30.751970,5,0,0,airport,31.04,9.8,110.78,1.5,781.23,183.14
DRV_0050,2025-12-28T05:03:30.751970,5,0,1,local,17.4,2.9,113.61,1.0,273.77,27.07
DRV_0045,2026-03-26T13:26:30.751970,13,0,0,outstation,57.99,2.3,110.49,1.1,782.0,9.91
DRV_0030,2026-06-11T18:05:30.751970,18,1,0,local,35.96,4.1,106.43,1.0,446.52,-48.4
DRV_0036,2026-01-20T05:29:30.751970,5,0,0,local,5.73,1.9,100.47,1.4,117.33,42.12
DRV_0034,2026-05-29T04:08:30.751970,4,0,0,local,35.31,7.9,97.22,1.2,526.51,-20.62
DRV_0046,2026-04-20T12:51:30.751970,12,0,0,outstation,32.39,2.2,90.65,1.1,444.05,57.29
DRV_0044,2026-01-09T19:22:30.751970,19,1,0,peak_city,13.0,4.0,91.95,1.4,239.44,82.05
DRV_0013,2026-02-23T05:34:30.751970,5,0,0,outstation,54.85,1.2,106.34,1.2,807.89,154.89
DRV_0032,2026-04-25T14:35:30.751970,14,0,1,peak_city,14.96,8.6,102.3,1.4,322.38,102.15
DRV_0008,2026-06-03T08:00:30.751970,8,1,0,airport,25.55,9.9,109.26,2.9,1132.6,568.76
DRV_0038,2026-02-19T10:48:30.751970,10,0,0,outstation,45.82,8.9,114.1,1.2,677.76,-127.65
DRV_0019,2026-03-08T08:50:30.751970,8,1,1,airport,48.32,2.9,103.64,1.4,1082.86,481.99
DRV_0030,2026-06-09T19:36:30.751970,19,1,0,airport,10.47,6.7,104.82,1.2,368.81,207.64
DRV_0003,2026-04-03T11:33:30.751970,11,0,0,peak_city,20.91,6.1,94.68,1.4,372.23,79.27
DRV_0042,2026-01-29T00:24:30.751970,0,0,0,outstation,45.37,3.5,90.5,1.3,727.28,153.04
DRV_0027,2026-06-10T13:56:30.751970,13,0,0,airport,57.48,4.5,100.5,1.5,1257.19,518.77
DRV_0026,2026-03-29T08:06:30.751970,8,1,1,outstation,34.64,9.8,107.22,2.8,1255.79,602.43
DRV_0032,2026-05-24T22:37:30.751970,22,0,1,outstation,42.56,7.6,97.26,1.2,680.92,11.0
DRV_0045,2026-01-09T15:01:30.751970,15,0,0,outstation,34.64,3.2,110.42,1.1,473.76,33.75
DRV_0024,2026-02-18T00:32:30.751970,0,0,0,airport,50.11,6.4,94.67,1.3,1001.18,275.06
DRV_0004,2026-01-07T13:25:30.751970,13,0,0,local,22.39,1.6,114.65,1.0,283.66,-29.03
DRV_0045,2026-06-12T12:20:30.751970,12,0,0,outstation,40.42,4.3,106.15,1.2,600.12,77.85
DRV_0013,2026-02-23T09:16:30.751970,9,1,0,airport,42.05,2.0,106.42,1.6,1031.4,522.9
DRV_0017,2026-03-11T23:26:30.751970,23,0,0,airport,3.67,4.7,100.84,1.2,270.85,201.02
DRV_0005,2026-06-03T13:23:30.751970,13,0,0,outstation,20.29,1.5,107.17,1.3,335.97,106.59
DRV_0018,2026-04-08T05:42:30.751970,5,0,0,peak_city,22.27,7.3,103.43,1.2,338.64,38.1
DRV_0038,2025-12-18T10:27:30.751970,10,0,0,local,40.28,3.6,93.52,1.1,548.2,56.6
DRV_0010,2026-02-17T13:18:30.751970,13,0,0,outstation,39.08,8.9,100.24,1.1,532.42,-128.49
DRV_0043,2026-01-16T02:46:30.751970,2,0,0,peak_city,53.07,6.5,111.52,1.0,651.89,-147.9
DRV_0037,2026-05-13T23:53:30.751970,23,0,0,local,8.22,1.8,107.82,1.0,113.64,-56.99
DRV_0021,2026-02-11T18:55:30.751970,18,1,0,outstation,20.02,8.8,94.26,1.7,433.92,88.3
DRV_0050,2026-02-11T09:21:30.751970,9,1,0,outstation,46.9,1.3,106.82,2.6,1502.34,942.29
DRV_0036,2026-03-30T18:21:30.751970,18,1,0,outstation,6.48,3.3,92.36,1.6,148.47,35.54
DRV_0045,2026-04-12T18:45:30.751970,18,1,1,local,52.76,4.1,104.05,1.9,1281.45,591.86
DRV_0014,2026-05-26T13:55:30.751970,13,0,0,airport,19.18,6.6,100.5,1.0,445.12,162.72
DRV_0025,2026-06-10T19:13:30.751970,19,1,0,peak_city,30.38,8.3,92.47,1.1,417.53,-57.95
DRV_0014,2026-04-27T01:20:30.751970,1,0,0,outstation,43.99,6.1,101.71,1.4,760.06,118.72
DRV_0049,2026-01-13T23:54:30.751970,23,0,0,outstation,46.47,8.3,110.33,1.3,744.41,-29.07
DRV_0033,2026-03-26T17:57:30.751970,17,1,0,local,55.71,1.2,91.29,2.9,1982.15,1353.55
DRV_0025,2026-05-18T12:12:30.751970,12,0,0,outstation,18.08,8.9,99.72,1.1,255.09,-57.7
DRV_0050,2026-02-18T20:54:30.751970,20,1,0,local,42.69,9.9,101.04,2.0,1054.49,199.57
DRV_0028,2026-03-04T10:22:30.751970,10,0,0,outstation,32.27,5.9,102.94,1.0,402.18,-50.69
DRV_0010,2026-05-02T19:07:30.751970,19,1,1,airport,13.89,9.1,113.22,3.0,794.86,527.1
DRV_0016,2026-02-16T12:39:30.751970,12,0,0,airport,56.47,3.4,102.74,1.1,961.86,239.92
DRV_0002,2026-06-10T02:15:30.751970,2,0,0,outstation,51.37,4.9,108.97,1.0,631.5,-85.44
DRV_0023,2026-02-12T18:53:30.751970,18,1,0,peak_city,4.33,7.8,100.63,3.0,201.03,158.42
DRV_0023,2026-04-08T12:27:30.751970,12,0,0,airport,49.39,9.2,97.45,1.5,1111.58,234.73
DRV_0033,2026-02-24T10:17:30.751970,10,0,0,peak_city,10.8,1.7,100.79,1.4,202.38,98.02
DRV_0029,2026-02-24T00:05:30.751970,0,0,0,airport,44.32,2.9,113.72,1.0,746.86,153.81
DRV_0042,2026-04-06T05:20:30.751970,5,0,0,airport,54.1,3.7,102.5,1.2,997.04,286.59
DRV_0013,2026-03-08T16:27:30.751970,16,0,1,peak_city,13.19,2.8,94.68,1.2,257.94,77.81
DRV_0039,2026-03-31T10:01:30.751970,10,0,0,local,48.28,6.1,112.33,1.3,772.67,68.14
DRV_0034,2026-04-04T23:48:30.751970,23,0,1,peak_city,28.07,7.2,91.74,1.4,542.55,157.13
DRV_0042,2026-02-24T12:43:30.751970,12,0,0,airport,47.11,3.2,109.2,1.0,780.36,174.14
DRV_0004,2026-04-12T13:12:30.751970,13,0,1,airport,49.19,1.0,102.53,1.4,1097.41,525.9
DRV_0005,2026-06-04T22:09:30.751970,22,0,0,local,11.01,6.8,92.1,1.1,161.88,47.09
DRV_0040,2026-01-29T13:09:30.751970,13,0,0,local,10.46,2.7,95.11,1.1,154.58,22.26
DRV_0026,2025-12-16T18:01:30.751970,18,1,0,peak_city,15.14,4.6,106.34,1.9,373.69,181.98
DRV_0032,2026-05-20T08:40:30.751970,8,1,0,outstation,9.34,1.4,111.95,1.2,152.48,52.51
DRV_0023,2026-04-23T10:36:30.751970,10,0,0,local,10.6,1.2,105.71,1.3,184.92,20.18
DRV_0047,2026-01-02T06:41:30.751970,6,0,0,outstation,19.22,2.4,93.45,1.1,270.17,19.16
DRV_0048,2026-06-14T13:15:30.751970,13,0,1,peak_city,8.62,3.2,97.67,1.5,227.64,125.32
DRV_0021,2026-03-27T18:11:30.751970,18,1,0,local,23.6,5.1,98.11,1.4,417.53,101.65
DRV_0022,2025-12-22T14:16:30.751970,14,0,0,local,10.3,9.5,114.67,1.0,138.64,-65.83
DRV_0028,2026-02-18T12:26:30.751970,12,0,0,peak_city,12.81,4.3,93.23,1.2,202.43,18.34
DRV_0005,2026-03-21T16:15:30.751970,16,0,1,outstation,17.76,4.2,92.36,1.2,323.72,119.95
DRV_0039,2026-05-01T18:38:30.751970,18,1,0,airport,6.39,5.2,114.73,2.5,429.12,344.3
DRV_0032,2026-03-16T00:49:30.751970,0,0,0,airport,57.8,8.0,111.87,1.4,1192.05,220.96
DRV_0002,2026-04-12T01:19:30.751970,1,0,1,airport,55.61,8.4,111.1,1.3,1136.95,205.24
DRV_0034,2026-01-19T19:08:30.751970,19,1,0,local,19.67,1.3,113.39,2.2,552.17,285.59
DRV_0050,2026-02-06T10:38:30.751970,10,0,0,local,50.11,8.5,110.36,1.3,801.25,-81.33
DRV_0029,2026-05-21T13:07:30.751970,13,0,0,outstation,23.23,3.7,90.21,1.4,411.25,133.81
DRV_0043,2026-02-08T17:04:30.751970,17,1,1,outstation,31.24,5.7,113.17,1.1,478.82,1.28
DRV_0001,2026-02-10T08:03:30.751970,8,1,0,peak_city,46.86,1.5,90.95,1.9,1096.83,557.86
DRV_0034,2026-03-16T06:41:30.751970,6,0,0,outstation,4.35,6.5,110.15,1.2,80.63,15.06
DRV_0018,2025-12-26T20:56:30.751970,20,1,0,airport,34.17,8.2,105.26,1.4,794.98,257.58
DRV_0010,2025-12-20T23:40:30.751970,23,0,1,airport,44.58,6.6,114.23,1.1,854.93,189.23
DRV_0023,2026-03-01T08:44:30.751970,8,1,1,local,57.16,5.8,106.8,1.2,891.15,90.37
DRV_0024,2026-02-07T16:11:30.751970,16,0,1,peak_city,43.0,1.4,103.66,1.0,581.01,48.47
DRV_0025,2026-04-22T17:21:30.751970,17,1,0,local,59.76,9.1,90.53,2.7,1976.71,958.49
DRV_0034,2026-01-02T13:09:30.751970,13,0,0,peak_city,43.73,5.0,106.38,1.2,647.73,53.75
DRV_0022,2026-05-01T07:28:30.751970,7,1,0,outstation,20.71,4.8,93.64,2.7,711.45,421.37
DRV_0020,2026-03-05T22:00:30.751970,22,0,0,outstation,53.86,5.5,103.61,1.5,991.89,204.15
DRV_0040,2026-04-27T14:49:30.751970,14,0,0,outstation,53.43,2.5,101.83,1.5,984.24,293.2
DRV_0037,2026-05-14T02:36:30.751970,2,0,0,peak_city,13.31,2.0,108.51,1.4,244.64,47.7
DRV_0032,2026-03-18T07:19:30.751970,7,1,0,airport,58.2,8.0,96.08,1.1,984.78,81.39
DRV_0034,2025-12-21T11:57:30.751970,11,0,1,local,35.94,2.9,112.23,1.5,719.34,237.43
DRV_0020,2026-03-31T20:51:30.751970,20,1,0,local,7.03,8.8,99.76,2.0,198.66,62.04
DRV_0001,2026-02-10T07:22:30.751970,7,1,0,outstation,6.67,6.1,90.34,1.8,171.07,67.0
DRV_0038,2026-02-18T15:13:30.751970,15,0,0,outstation,6.26,4.6,91.0,1.4,126.11,34.11
DRV_0001,2026-05-14T14:55:30.751970,14,0,0,outstation,52.46,7.7,95.48,1.0,644.55,-185.12
DRV_0004,2026-02-24T04:44:30.751970,4,0,0,airport,43.51,4.5,109.15,1.2,844.53,231.26
DRV_0033,2026-04-11T12:04:30.751970,12,0,1,outstation,45.42,9.1,91.24,1.3,778.0,-38.57
DRV_0046,2025-12-25T23:17:30.751970,23,0,0,airport,3.9,5.2,112.13,1.2,274.22,221.65
DRV_0028,2026-04-06T11:40:30.751970,11,0,0,local,56.18,7.8,92.59,1.1,758.09,-90.55
DRV_0003,2026-01-16T14:08:30.751970,14,0,0,local,24.86,2.5,102.37,1.2,376.01,65.17
DRV_0028,2026-02-13T05:11:30.751970,5,0,0,peak_city,47.57,9.5,111.92,1.1,644.38,-254.09
DRV_0020,2026-03-04T12:29:30.751970,12,0,0,outstation,30.77,4.1,100.0,1.2,461.08,57.76
DRV_0044,2026-01-13T07:15:30.751970,7,1,0,peak_city,32.37,9.8,91.5,2.0,806.98,232.53
DRV_0017,2026-03-23T22:18:30.751970,22,0,0,local,46.9,2.4,105.29,1.1,635.52,38.45
DRV_0020,2026-05-11T02:51:30.751970,2,0,0,local,21.09,6.4,94.59,1.1,294.83,14.68
DRV_0035,2026-03-28T14:07:30.751970,14,0,1,peak_city,26.16,4.2,103.12,1.3,477.67,170.08
DRV_0007,2026-04-29T03:36:30.751970,3,0,0,peak_city,19.85,2.1,109.02,1.4,354.47,118.31
DRV_0033,2026-05-09T23:58:30.751970,23,0,1,outstation,16.91,4.7,102.46,1.3,333.24,99.57
DRV_0023,2025-12-20T18:04:30.751970,18,1,1,peak_city,43.85,1.6,101.71,2.7,1511.1,985.29
DRV_0030,2026-02-25T02:00:30.751970,2,0,0,peak_city,28.17,2.3,114.63,1.4,494.26,113.64
